id,happiness
9615,3.9606855
9616,4.170283
9617,3.8841739
9618,3.8928485
9619,3.7607446
9620,4.060278
9621,3.7979727
9622,3.401117
9623,3.9975607
9624,4.105838
9625,4.002241
9626,4.3986673
9627,4.130483
9628,4.0335226
9629,3.6967967
9630,3.726831
9631,4.2801723
9632,3.8665998
9633,4.5891004
9634,3.8113651
9635,2.3177795
9636,3.6013498
9637,2.9866116
9638,3.9310873
9639,3.8736072
9640,4.209383
9641,4.2489276
9642,3.7012284
9643,4.1639414
9644,4.125489
9645,3.8557117
9646,4.666928
9647,3.4892404
9648,4.1508827
9649,4.685776
9650,3.2804902
9651,4.0376654
9652,3.973838
9653,3.8343773
9654,3.8031783
9655,3.9715176
9656,3.9947882
9657,4.074636
9658,4.254046
9659,3.9524274
9660,4.2236137
9661,4.271764
9662,4.100519
9663,4.0798855
9664,4.2226043
9665,4.438299
9666,4.080532
9667,3.8125718
9668,3.8965
9669,3.9980886
9670,3.6926696
9671,3.4916081
9672,3.3101869
9673,4.1051874
9674,3.2641916
9675,3.3762422
9676,3.9846542
9677,2.6720002
9678,4.1455708
9679,3.8204763
9680,4.124664
9681,4.0861354
9682,3.8872283
9683,4.4503345
9684,4.2435436
9685,4.3027573
9686,3.9063327
9687,3.746959
9688,4.4035573
9689,4.01583
9690,3.026047
9691,4.4407725
9692,3.9206882
9693,4.021079
9694,3.745442
9695,3.5407739
9696,3.7496588
9697,4.515008
9698,3.776806
9699,3.804926
9700,4.17002
9701,3.7535381
9702,3.9817488
9703,3.6204627
9704,2.477409
9705,4.9081845
9706,4.010063
9707,4.2316046
9708,3.6180663
9709,3.8442848
9710,4.147809
9711,4.682321
9712,3.0408256
9713,3.9258947
9714,3.5030022
9715,3.7801597
9716,3.7879145
9717,3.782445
9718,3.6727638
9719,4.431393
9720,3.8131943
9721,4.0346193
9722,4.309679
9723,3.5007043
9724,4.280323
9725,4.0413733
9726,2.6820664
9727,2.9635108
9728,3.1571574
9729,3.2444253
9730,3.8824127
9731,4.1752625
9732,3.9828568
9733,3.809892
9734,3.8621182
9735,4.16399
9736,3.6424046
9737,3.8909192
9738,4.075912
9739,3.8024857
9740,4.6467834
9741,3.9503496
9742,3.579432
9743,3.4224336
9744,3.9270868
9745,3.7208824
9746,3.8692842
9747,3.8571103
9748,4.200004
9749,4.086649
9750,2.4449868
9751,4.0059624
9752,4.03379
9753,3.8641756
9754,4.1712933
9755,3.6503417
9756,4.3498535
9757,4.421485
9758,3.7886455
9759,4.321265
9760,3.6672254
9761,4.208221
9762,4.2924943
9763,4.5390744
9764,3.6832614
9765,3.8066413
9766,3.1675644
9767,4.112051
9768,4.1122403
9769,3.527242
9770,4.4042487
9771,3.9097776
9772,3.5675554
9773,3.4375534
9774,3.1957088
9775,3.139239
9776,4.1929493
9777,3.7212143
9778,3.7469897
9779,4.33298
9780,3.6215765
9781,4.0421915
9782,3.9144135
9783,4.0778484
9784,3.8223464
9785,3.9515138
9786,3.4496658
9787,3.3758428
9788,3.3169076
9789,4.4687004
9790,4.3249025
9791,3.5427947
9792,3.7309542
9793,2.902394
9794,4.1338916
9795,4.2112803
9796,3.4927793
9797,3.68914
9798,4.0833178
9799,4.083585
9800,3.8010263
9801,3.6770203
9802,4.2697086
9803,4.182069
9804,3.8625739
9805,3.6416974
9806,4.7007933
9807,4.191396
9808,4.115447
9809,4.2555504
9810,4.1674814
9811,3.6642613
9812,4.222726
9813,4.014617
9814,3.5452387
9815,3.7125099
9816,3.7539341
9817,3.9835303
9818,3.8969507
9819,4.0484114
9820,3.6161206
9821,3.7953475
9822,4.1455207
9823,3.3017209
9824,3.3256624
9825,4.2222614
9826,3.9710956
9827,3.9336746
9828,4.046222
9829,4.1712103
9830,3.7215474
9831,4.139033
9832,4.247593
9833,3.7964559
9834,4.885155
9835,4.3857393
9836,3.878869
9837,3.904145
9838,4.6286263
9839,3.230417
9840,4.293646
9841,3.2713435
9842,4.1514053
9843,4.1676702
9844,4.18067
9845,4.201235
9846,3.7318764
9847,3.4513874
9848,4.1586494
9849,4.1452055
9850,4.3346562
9851,4.185773
9852,4.403814
9853,2.8931603
9854,2.8782494
9855,3.883313
9856,4.1741786
9857,4.299216
9858,3.6979084
9859,4.231146
9860,3.7436244
9861,4.348278
9862,4.0555305
9863,4.111785
9864,3.9774146
9865,4.029258
9866,2.9910367
9867,3.5142431
9868,3.3824139
9869,4.142277
9870,4.2667875
9871,4.0360923
9872,4.073885
9873,3.55128
9874,4.224321
9875,4.5218534
9876,3.5793788
9877,4.396041
9878,4.7187715
9879,3.9257498
9880,4.199971
9881,3.8922741
9882,3.797337
9883,3.7110798
9884,4.267432
9885,4.149889
9886,3.6923592
9887,4.38317
9888,4.0759735
9889,3.9098883
9890,4.2729445
9891,3.612398
9892,4.2266617
9893,4.5137677
9894,4.110041
9895,4.152234
9896,3.8772354
9897,4.120278
9898,3.396468
9899,4.276559
9900,3.5929453
9901,3.477533
9902,2.969546
9903,4.018754
9904,2.5647335
9905,4.0517077
9906,4.0033712
9907,4.1777916
9908,4.309054
9909,4.0149384
9910,4.5532026
9911,3.430661
9912,4.3062735
9913,4.300681
9914,3.714656
9915,4.388119
9916,4.2090483
9917,3.1604593
9918,3.8716292
9919,4.1343718
9920,3.6347792
9921,4.12202
9922,3.3756166
9923,4.3530335
9924,3.7236419
9925,4.008321
9926,3.6375468
9927,3.579406
9928,3.5259712
9929,4.1909633
9930,4.084315
9931,3.8669772
9932,3.8458636
9933,3.8796604
9934,3.3169448
9935,2.6648412
9936,4.088217
9937,4.060254
9938,4.537043
9939,3.8815515
9940,4.2777166
9941,2.9870281
9942,3.586611
9943,4.061636
9944,3.786817
9945,4.733511
9946,2.7696362
9947,3.8793495
9948,3.1179755
9949,4.2997465
9950,3.6072536
9951,3.5296667
9952,4.2179523
9953,3.9101973
9954,2.4005227
9955,4.0883207
9956,4.1024613
9957,4.227213
9958,4.076479
9959,4.409396
9960,3.5906808
9961,4.4319916
9962,4.20988
9963,2.7949958
9964,4.274335
9965,4.0469103
9966,3.886264
9967,4.498651
9968,3.5820034
9969,4.654881
9970,2.4204712
9971,4.0125527
9972,4.286162
9973,3.664639
9974,3.5620844
9975,4.2024593
9976,3.6577837
9977,4.146456
9978,2.8080788
9979,3.9738288
9980,4.1016464
9981,3.9011652
9982,4.0469065
9983,4.031355
9984,3.3764875
9985,4.291664
9986,3.3230402
9987,4.3232484
9988,3.7176716
9989,2.5154467
9990,4.3689413
9991,3.6414952
9992,3.6522563
9993,3.807192
9994,3.3139515
9995,3.731712
9996,4.1647377
9997,4.143008
9998,3.6611342
9999,3.9066215
10000,4.3568745
10001,4.2514973
10002,3.5987043
10003,3.8015318
10004,3.8052053
10005,3.5868788
10006,3.9698386
10007,2.442299
10008,3.9737656
10009,4.283898
10010,4.030278
10011,3.6830204
10012,4.199683
10013,3.6180902
10014,3.4789646
10015,4.298723
10016,3.5676262
10017,3.5289333
10018,2.8763533
10019,3.160053
10020,3.6874
10021,4.298506
10022,4.486554
10023,3.8642442
10024,3.5063353
10025,3.6730282
10026,4.171287
10027,3.3024545
10028,3.9038832
10029,4.5729737
10030,3.791646
10031,3.8055594
10032,3.5000708
10033,3.963754
10034,4.1011577
10035,4.02894
10036,3.8198442
10037,4.378047
10038,3.3294027
10039,4.16447
10040,4.200302
10041,4.4656496
10042,3.8661075
10043,4.1711226
10044,4.394996
10045,3.9340365
10046,4.631651
10047,3.7809694
10048,3.6809373
10049,4.241058
10050,3.2736273
10051,4.145896
10052,4.007059
10053,4.0691385
10054,2.2509904
10055,2.9687183
10056,4.2082014
10057,3.9943986
10058,4.2555885
10059,3.4995644
10060,4.021765
10061,4.175655
10062,3.9689977
10063,3.9692845
10064,3.7305243
10065,3.7323875
10066,3.8574383
10067,3.6721241
10068,3.7084591
10069,3.783868
10070,3.711408
10071,4.2047215
10072,3.8195274
10073,3.9306855
10074,4.0050063
10075,3.5584488
10076,4.1734796
10077,4.0304303
10078,3.9592657
10079,3.95894
10080,3.6802437
10081,3.9864588
10082,4.3167725
10083,3.931329
10084,3.4751022
10085,4.0040913
10086,4.4533033
10087,4.312677
10088,4.285775
10089,2.2380137
10090,3.9517603
10091,4.2229614
10092,3.858587
10093,3.9582243
10094,3.9833117
10095,4.166766
10096,3.7526233
10097,3.6312425
10098,4.5722413
10099,3.8955495
10100,3.393663
10101,3.5693274
10102,4.5879874
10103,3.8764598
10104,3.9962196
10105,4.0684447
10106,3.966813
10107,3.5204926
10108,4.0517416
10109,3.7994018
10110,4.2265882
10111,4.2810793
10112,4.0596933
10113,4.0701265
10114,2.8854809
10115,4.414096
10116,3.2767928
10117,4.6930623
10118,3.700001
10119,3.5904973
10120,3.6671255
10121,4.223024
10122,4.155658
10123,3.827814
10124,3.937279
10125,2.0369382
10126,3.694655
10127,3.6360989
10128,3.6820347
10129,4.03171
10130,4.015726
10131,4.147183
10132,4.320812
10133,3.53862
10134,3.0944252
10135,3.6149855
10136,4.2862763
10137,2.8924146
10138,3.8645847
10139,4.1077538
10140,4.6492558
10141,3.9330356
10142,3.2242897
10143,4.2058406
10144,3.883165
10145,4.0185184
10146,4.0604796
10147,4.298396
10148,3.8002179
10149,4.043944
10150,3.062421
10151,4.7441063
10152,4.054376
10153,3.6820652
10154,3.9234977
10155,3.565825
10156,3.8958402
10157,3.8904102
10158,4.047304
10159,3.819139
10160,2.5745564
10161,4.1450567
10162,4.1290693
10163,4.0585403
10164,3.0363421
10165,4.345028
10166,3.6527703
10167,3.6384618
10168,3.6355526
10169,3.6859827
10170,3.5746298
10171,3.7119038
10172,3.9325368
10173,3.857182
10174,3.976172
10175,4.004531
10176,3.5193083
10177,4.095951
10178,3.6659198
10179,3.6865869
10180,4.2767315
10181,3.8166595
10182,4.398187
10183,3.5760026
10184,4.0367355
10185,4.394905
10186,4.3397026
10187,3.7573717
10188,4.0081234
10189,3.6132987
10190,4.4176073
10191,3.720874
10192,3.7713916
10193,4.316702
10194,4.1545534
10195,4.179403
10196,4.166115
10197,4.2995825
10198,3.6729107
10199,3.7804315
10200,4.2024026
10201,4.230971
10202,3.849936
10203,4.1805906
10204,4.497675
10205,3.6733298
10206,3.449108
10207,3.847932
10208,4.230939
10209,2.8445191
10210,3.5280104
10211,3.7248976
10212,4.1718483
10213,4.186782
10214,4.1453724
10215,4.014598
10216,3.362973
10217,3.7543526
10218,4.3378077
10219,3.8506992
10220,4.294923
10221,3.6879308
10222,4.0874004
10223,3.707755
10224,3.2287316
10225,3.7080662
10226,3.8317704
10227,3.5616024
10228,3.5016031
10229,3.8284123
10230,4.0283957
10231,3.9235952
10232,4.2381496
10233,3.8049538
10234,3.654744
10235,3.0972254
10236,4.856981
10237,3.3363574
10238,4.0106144
10239,3.8153617
10240,2.9858706
10241,3.9988024
10242,3.8905764
10243,3.9329762
10244,3.934488
10245,4.298751
10246,4.4660907
10247,4.3544893
10248,3.6859522
10249,4.231106
10250,3.6323335
10251,3.9357462
10252,4.1134663
10253,4.023261
10254,3.7519586
10255,4.216524
10256,3.638709
10257,4.0592628
10258,4.504486
10259,4.000803
10260,4.064967
10261,3.5286994
10262,3.93157
10263,2.7440398
10264,4.0897245
10265,3.8488371
10266,3.7236927
10267,3.7158515
10268,4.0579653
10269,4.373379
10270,3.2406392
10271,3.0828512
10272,4.198945
10273,3.8751178
10274,3.8093505
10275,3.6782224
10276,4.1781178
10277,4.723318
10278,4.2939634
10279,4.092102
10280,4.1496534
10281,4.4170856
10282,3.8020926
10283,3.882962
10284,4.407708
10285,4.686047
10286,4.547198
10287,2.6544805
10288,3.9940846
10289,4.299812
10290,3.490965
10291,4.034249
10292,4.2758713
10293,3.8032267
10294,3.8251016
10295,4.3177395
10296,4.358563
10297,3.740421
10298,3.485833
10299,4.188632
10300,3.7185495
10301,4.0550075
10302,3.9760408
10303,3.2654552
10304,4.175644
10305,4.1925173
10306,3.6594532
10307,4.045021
10308,3.924565
10309,3.988125
10310,2.5462737
10311,3.9241655
10312,3.3721442
10313,3.8955674
10314,4.4335923
10315,4.026818
10316,3.8760467
10317,3.9368863
10318,3.6117904
10319,4.1208253
10320,3.858745
10321,4.0292797
10322,4.0673695
10323,4.081893
10324,4.1314516
10325,3.8464217
10326,3.8796625
10327,3.7708423
10328,3.9949176
10329,3.3998623
10330,3.7432358
10331,3.9937985
10332,4.0755816
10333,3.704116
10334,3.8788292
10335,4.293436
10336,4.1220474
10337,4.3534517
10338,2.7754147
10339,4.495022
10340,4.030429
10341,4.55356
10342,4.0401416
10343,4.487431
10344,3.2477233
10345,3.3420026
10346,3.7927887
10347,4.0760803
10348,3.459845
10349,4.138129
10350,3.3150725
10351,3.3123434
10352,3.8675156
10353,3.4522803
10354,4.191491
10355,3.8818002
10356,3.0230207
10357,3.9079268
10358,4.3221703
10359,3.1431575
10360,3.8528132
10361,3.8360329
10362,3.5637693
10363,3.9291658
10364,3.9383214
10365,3.8645382
10366,2.7034142
10367,3.6310883
10368,3.484659
10369,3.7699313
10370,4.1402187
10371,3.6824894
10372,4.2176847
10373,4.2566347
10374,3.5748816
10375,3.9515321
10376,3.8561084
10377,4.3203316
10378,3.128387
10379,4.372874
10380,4.109942
10381,4.2876406
10382,3.9412303
10383,4.236744
10384,3.6692994
10385,4.1024942
10386,3.594874
10387,4.4265885
10388,3.7192667
10389,3.791973
10390,2.774423
10391,2.4456139
10392,3.3964844
10393,4.147744
10394,4.18467
10395,3.6660528
10396,4.1225615
10397,4.2959194
10398,2.199339
10399,3.5269084
10400,3.4590285
10401,4.355798
10402,4.213896
10403,4.617337
10404,4.1136694
10405,4.368639
10406,4.2020683
10407,3.4554245
10408,3.5404463
10409,4.08335
10410,3.8587785
10411,3.929851
10412,3.9106498
10413,3.473108
10414,4.0388355
10415,3.773955
10416,3.6191986
10417,2.5133355
10418,4.3212986
10419,3.6603184
10420,3.8066857
10421,3.731829
10422,3.5014663
10423,3.804998
10424,4.245311
10425,3.2972448
10426,3.6264513
10427,4.5228205
10428,2.24864
10429,3.9851315
10430,4.0559115
10431,4.010294
10432,4.3158092
10433,3.9874492
10434,4.301019
10435,4.0530205
10436,4.6390576
10437,3.7524307
10438,4.208247
10439,3.6447563
10440,3.791825
10441,3.8372033
10442,4.0625854
10443,4.158751
10444,3.4347432
10445,3.9233632
10446,3.994667
10447,3.8647165
10448,4.150901
10449,4.481357
10450,4.216384
10451,3.5146928
10452,4.1005607
10453,3.6972947
10454,4.3520103
10455,3.755163
10456,4.1064577
10457,4.415194
10458,4.4780006
10459,4.19759
10460,4.474264
10461,4.010595
10462,3.6207812
10463,3.8905942
10464,2.8665528
10465,3.8759425
10466,4.554841
10467,3.464765
10468,3.968074
10469,4.0390205
10470,4.0379586
10471,3.5220075
10472,4.2392626
10473,4.3014116
10474,3.4574006
10475,3.990152
10476,3.5248494
10477,4.187067
10478,4.004337
10479,4.785722
10480,3.8086708
10481,4.239533
10482,3.6711597
10483,4.48732
10484,4.21206
10485,3.8737988
10486,3.9477105
10487,3.185706
10488,3.8412056
10489,4.1466494
10490,4.0138397
10491,3.8381295
10492,4.1533136
10493,3.671394
10494,3.9445417
10495,4.1070604
10496,4.320484
10497,3.8508174
10498,3.8610115
10499,3.7264516
10500,4.0491962
10501,3.632004
10502,3.8599267
10503,4.0771933
10504,4.342778
10505,4.4087286
10506,3.6729658
10507,4.295613
10508,4.0954113
10509,3.5596185
10510,3.3933072
10511,3.8177514
10512,4.1227045
10513,3.1423075
10514,4.0296435
10515,4.175681
10516,4.0252476
10517,4.125822
10518,3.9870982
10519,4.001188
10520,4.1303625
10521,4.498395
10522,3.9935098
10523,3.815202
10524,4.310581
10525,3.6060402
10526,4.1941166
10527,3.474923
10528,3.7299273
10529,3.512541
10530,4.7709594
10531,4.025146
10532,4.061212
10533,3.2064428
10534,4.295932
10535,3.6715586
10536,3.6678984
10537,3.4415352
10538,4.090386
10539,4.608565
10540,3.5235584
10541,3.1668508
10542,3.8050022
10543,4.1502113
10544,4.1939545
10545,3.6545072
10546,4.2084646
10547,3.6801126
10548,4.073925
10549,4.0194197
10550,4.0055647
10551,3.5811534
10552,3.7718515
10553,4.264336
10554,4.268059
10555,3.9505506
10556,3.3287992
10557,4.0062466
10558,3.440833
10559,4.158035
10560,3.3816528
10561,3.4909177
10562,2.3818653
10563,2.8760834
10564,3.8848886
10565,3.3772783
10566,2.6867502
10567,4.3534145
10568,4.1457653
10569,3.9294925
10570,3.1363616
10571,3.1454215
10572,4.272286
10573,4.0112596
10574,3.8531132
10575,3.8566856
10576,3.8111925
10577,4.585312
10578,3.3082793
10579,3.7980673
10580,3.3084664
10581,3.1926994
10582,3.5558898
10583,4.062723
10584,3.6222932
10585,4.1524944
10586,3.7505572
10587,4.1551943
10588,4.2126293
10589,3.7922492
10590,3.7606432
10591,4.5467806
10592,3.809594
10593,3.683186
10594,4.1843615
10595,4.3639693
10596,4.199916
10597,4.0307026
10598,3.5223262
10599,3.5863843
10600,3.9521554
10601,3.7789335
10602,4.2586203
10603,3.7902546
10604,4.291424
10605,4.054868
10606,3.4015746
10607,4.305293
10608,4.1788406
10609,3.906489
10610,4.106366
10611,4.029059
10612,4.315114
10613,3.645025
10614,4.206458
10615,3.6192122
10616,2.8397584
10617,3.639393
10618,3.8360496
10619,3.2253885
10620,4.5432925
10621,3.917154
10622,4.050336
10623,3.5419397
10624,3.041821
10625,3.7835193
10626,3.4463837
10627,4.0652065
10628,4.321306
10629,4.002238
10630,4.1908703
10631,3.3194227
10632,3.985663
10633,4.2551985
10634,4.484138
10635,4.160427
10636,3.5758946
10637,4.432575
10638,4.193143
10639,3.0113041
10640,4.1717253
10641,4.1149516
10642,3.3102336
10643,3.6871107
10644,4.1901555
10645,3.9633842
10646,3.7637248
10647,4.166189
10648,3.9560215
10649,4.007178
10650,4.146476
10651,4.243347
10652,2.8902187
10653,3.9539623
10654,2.7725036
10655,3.245674
10656,4.2378206
10657,4.050684
10658,4.098071
10659,3.591482
10660,4.3509126
10661,3.7832968
10662,3.340895
10663,4.00513
10664,4.1587253
10665,2.7203918
10666,3.6960027
10667,3.8239577
10668,4.0727158
10669,1.6847315
10670,4.3475027
10671,3.3444877
10672,3.9862914
10673,3.8671741
10674,4.001262
10675,3.6701026
10676,3.0052197
10677,4.5631824
10678,4.1989136
10679,4.0148597
10680,3.648055
10681,4.2571583
10682,3.7728782
10683,4.3404865
10684,3.7596679
10685,3.6400905
10686,3.5794713
10687,4.3768907
10688,1.9293193
10689,3.1744254
10690,3.0662496
10691,4.2909985
10692,4.4789877
10693,3.532698
10694,3.444998
10695,4.1498137
10696,3.807344
10697,3.8940654
10698,4.066271
10699,4.2327375
10700,4.0588713
10701,4.2235236
10702,4.0029597
10703,3.996753
10704,4.02225
10705,3.7775323
10706,4.1557155
10707,3.6167321
10708,3.9471037
10709,4.613193
10710,3.661186
10711,3.7336683
10712,2.3648796
10713,3.9069436
10714,3.9444473
10715,4.0418806
10716,4.832125
10717,3.625967
10718,3.9026232
10719,3.956854
10720,3.87917
10721,3.962596
10722,4.027374
10723,3.6885405
10724,3.0035112
10725,3.9414306
10726,4.381678
10727,3.9943078
10728,4.0141363
10729,3.6946177
10730,4.2236094
10731,3.9565468
10732,4.301665
10733,2.921003
10734,3.6963701
10735,4.1310654
10736,2.7107418
10737,3.482631
10738,4.362856
10739,4.217724
10740,3.9172869
10741,3.0788317
10742,3.4962678
10743,3.776938
10744,4.3009844
10745,1.9193567
10746,3.9517574
10747,4.3820877
10748,4.1285896
10749,3.9620934
10750,4.034498
10751,3.6931057
10752,4.449916
10753,4.304736
10754,3.8424728
10755,3.8855171
10756,3.8912394
10757,4.1469607
10758,3.5037076
10759,4.166191
10760,3.7791066
10761,4.0585165
10762,3.2023108
10763,3.9182003
10764,4.1861997
10765,3.8360515
10766,3.8760262
10767,4.452387
10768,4.3722696
10769,4.1018844
10770,2.1583707
10771,4.1036882
10772,3.3193717
10773,4.1823053
10774,3.594659
10775,3.581072
10776,3.5385005
10777,4.570187
10778,4.019662
10779,3.3602235
10780,3.9252107
10781,3.5233855
10782,3.8028708
10783,4.1462193
10784,3.735938
10785,3.4772599
10786,4.00121
10787,4.6248875
10788,4.1114483
10789,3.4866335
10790,3.9242816
10791,3.4578404
10792,4.1407413
10793,3.5563462
10794,3.946479
10795,4.0079517
10796,3.4293792
10797,2.639108
10798,3.9682848
10799,3.6062498
10800,4.3096733
10801,3.8111815
10802,3.4643278
10803,3.9762983
10804,3.7456136
10805,4.2318273
10806,4.181322
10807,3.6979554
10808,3.603403
10809,4.1945376
10810,4.038606
10811,4.176448
10812,4.4259996
10813,4.0420613
10814,4.0565853
10815,4.076482
10816,4.3432865
10817,3.8749628
10818,2.676581
10819,3.9170613
10820,3.8659365
10821,3.6319292
10822,4.390867
10823,4.2918653
10824,4.7523108
10825,3.6945522
10826,3.8679621
10827,3.6244702
10828,3.8310905
10829,4.0981913
10830,3.7533133
10831,3.8057134
10832,3.9402652
10833,4.176918
10834,2.7292087
10835,3.2621417
10836,3.6522188
10837,4.221731
10838,3.301616
10839,3.7320883
10840,4.124464
10841,4.133605
10842,3.8242524
10843,3.7335355
10844,4.1628733
10845,4.051091
10846,2.7772048
10847,3.9199278
10848,3.4685323
10849,4.116564
10850,4.1293335
10851,3.7180507
10852,3.8187463
10853,4.2881904
10854,2.5323973
10855,3.8251219
10856,4.2799096
10857,4.12852
10858,4.1179957
10859,3.8718917
10860,4.014799
10861,4.177196
10862,3.8726778
10863,3.7399526
10864,3.9820087
10865,3.65392
10866,4.383443
10867,4.060532
10868,3.5118268
10869,3.6127672
10870,3.987404
10871,3.5981362
10872,3.6935465
10873,4.3797073
10874,3.7102454
10875,4.334172
10876,3.6514852
10877,3.8801053
10878,4.453246
10879,3.7595205
10880,3.9978027
10881,3.9266768
10882,4.21863
10883,4.813899
10884,4.6349015
10885,3.9969392
10886,4.029104
10887,3.551318
10888,3.5793202
10889,4.3056374
10890,2.7048383
10891,4.248868
10892,4.011914
10893,4.239038
10894,4.000594
10895,4.5327363
10896,4.156719
10897,3.860579
10898,3.5774484
10899,3.5413933
10900,4.0384502
10901,4.166133
10902,4.0820293
10903,3.9474676
10904,3.7421947
10905,3.4215133
10906,3.3959417
10907,3.9807343
10908,3.9548903
10909,3.943038
10910,4.6940756
10911,3.824132
10912,3.73075
10913,4.0783157
10914,4.2148066
10915,3.6530626
10916,3.7927582
10917,4.281219
10918,3.5521512
10919,3.7604938
10920,3.893125
10921,3.3679836
10922,3.7088473
10923,4.150469
10924,3.8902771
10925,4.1372995
10926,2.4805274
10927,3.743946
10928,3.9764302
10929,4.567414
10930,4.231454
10931,4.143853
10932,3.767659
10933,3.5409603
10934,4.015004
10935,2.8500693
10936,3.9646544
10937,3.596237
10938,3.0712767
10939,4.68183
10940,3.8216457
10941,3.976105
10942,3.7603757
10943,3.7584107
10944,2.7427044
10945,2.625324
10946,3.9842145
10947,4.3730717
10948,3.8545268
10949,4.432514
10950,4.143229
10951,3.7632768
10952,4.0212545
10953,3.7919803
10954,3.795248
10955,3.4515893
10956,3.6749592
10957,3.9268103
10958,4.380557
10959,4.1465816
10960,4.014
10961,4.22168
10962,3.857269
10963,3.6397173
10964,4.0998516
10965,3.5024908
10966,4.1368284
10967,3.904402
10968,4.9143896
